year,gender,count,name,rank
2004,female,206,Isabella,10
2004,female,201,Georgia,11
2004,female,196,Samantha,12
2004,female,192,Brooke,13
2004,female,190,Lucy,14
2004,female,187,Paige,15
2004,female,181,Lily,16
2004,female,161,Sarah,17
2004,female,160,Holly,18
2004,female,154,Chloe,19
2004,female,143,Ruby,20
2004,female,142,Madison,21
2004,female,140,Amelia,22
2004,female,132,Zoe,23
2004,female,131,Mia,24
2004,female,124,Caitlin,25
2004,female,123,Kate,26
2004,female,118,Jade,27
2004,female,118,Maia,28
2004,female,116,Amy,29
2004,female,114,Jasmine,30
2004,female,106,Amber,31
2004,female,102,Hayley,32
2004,female,102,Molly,33
2004,female,101,Sophia,34
2004,female,100,Paris,35
2004,female,99,Danielle,36
2004,female,94,Jorja,37
2004,female,90,Mackenzie,38
2004,female,90,Tayla,39
2004,female,87,Anna,40
2004,female,87,Elizabeth,41
2004,female,86,Kayla,42
2004,female,84,Alexandra,43
2004,female,83,Ashley,44
2004,female,83,Phoebe,45
2004,female,82,Katie,46
2004,female,82,Summer,47
2004,female,81,Rebecca,48
2004,female,80,Abigail,49
2004,female,80,Ava,50
2004,female,75,Maddison,51
2004,female,73,Brianna,52
2004,female,73,Laura,53
2004,female,71,Alice,54
2004,female,71,Alyssa,55
2004,female,70,Leah,56
2004,female,69,Mikayla,57
2004,female,68,Stella,58
2004,female,65,Trinity,59
2004,female,63,Angel,60
2004,female,62,Brooklyn,61
2004,female,62,Nicole,62
2004,female,62,Rachel,63
2004,female,61,Lauren,64
2004,female,61,Nikita,65
2004,female,59,Eva,66
2004,female,59,Mya,67
2004,female,58,Maya,68
2004,female,57,Courtney,69
2004,female,57,Eden,70
2004,female,57,Riley,71
2004,female,57,Rose,72
2004,female,57,Tessa,73
2004,female,55,Abby,74
2004,female,54,Aimee,75
2004,female,54,Jessie,76
2004,female,53,Gemma,77
2004,female,53,Zara,78
2004,female,52,Bella,79
2004,female,52,Isabelle,80
2004,female,52,Jordan,81
2004,female,51,Caitlyn,82
2004,female,51,Faith,83
2004,female,51,Megan,84
2004,female,51,Natasha,85
2004,female,50,Taylor,86
2004,female,50,Victoria,87
2004,female,49,Lydia,88
2004,female,48,Ashleigh,89
2004,female,47,Chelsea,90
2004,female,46,Claudia,91
2004,female,46,Isla,92
2004,female,46,Jenna,93
2004,female,46,Natalie,94
2004,female,46,Tiana,95
2004,female,45,Erin,96
2004,female,44,Ariana,97
2004,female,44,Gabrielle,98
2004,female,43,Angelina,99
2004,female,43,Isabel,100
1988,female,667,Sarah,1
1988,female,495,Emma,2
1988,female,474,Jessica,3
1988,female,369,Rebecca,4
1988,female,364,Samantha,5
1988,female,332,Nicole,6
1988,female,303,Amanda,7
1988,female,270,Rachel,8
1988,female,268,Amy,9
1988,female,264,Anna,10
1988,female,257,Laura,11
1988,female,251,Hannah,12
1988,female,227,Lisa,13
1988,female,224,Melissa,14
1988,female,210,Kylie,15
1988,female,202,Natasha,16
1988,female,196,Stephanie,17
1988,female,191,Danielle,18
1988,female,187,Kate,19
1988,female,184,Ashleigh,20
1988,female,183,Stacey,21
1988,female,174,Michelle,22
1988,female,173,Elizabeth,23
1988,female,165,Renee,24
1988,female,160,Sophie,25
1988,female,149,Kelly,26
1988,female,145,Megan,27
1988,female,144,Nicola,28
1988,female,144,Natalie,29
1988,female,143,Hayley,30
1988,female,139,Chelsea,31
1988,female,134,Jennifer,32
1988,female,127,Chloe,33
1988,female,126,Katie,34
1988,female,123,Ashley,35
1988,female,122,Holly,36
1988,female,120,Jenna,37
1988,female,120,Courtney,38
1988,female,118,Olivia,39
1988,female,118,Jasmine,40
1988,female,118,Lauren,41
1988,female,118,Charlotte,42
1988,female,117,Victoria,43
1988,female,115,Kimberley,44
1988,female,113,Emily,45
1988,female,111,Katherine,46
1988,female,111,Christina,47
1988,female,110,Gemma,48
1988,female,109,Alexandra,49
1988,female,108,Claire,50
1988,female,107,Alice,51
1988,female,106,Erin,52
1988,female,100,Vanessa,53
1988,female,98,Melanie,54
1988,female,96,Catherine,55
1988,female,95,Amber,56
1988,female,90,Tracey,57
1988,female,90,Jade,58
1988,female,90,Kirsty,59
1988,female,89,Lucy,60
1988,female,88,Joanna,61
1988,female,87,Aimee,62
1988,female,85,Tamara,63
1988,female,84,Sara,64
1988,female,84,Rachael,65
1988,female,84,Angela,66
1988,female,83,Shannon,67
1988,female,83,Monique,68
1988,female,82,Alicia,69
1988,female,81,Kathryn,70
1988,female,81,Jessie,71
1988,female,80,Zoe,72
1988,female,79,Louise,73
1988,female,77,Kayla,74
1988,female,73,Toni,75
1988,female,72,Maria,76
1988,female,71,Tara,77
1988,female,70,Helen,78
1988,female,70,Julia,79
1988,female,68,Rochelle,80
1988,female,68,Casey,81
1988,female,67,Katrina,82
1988,female,65,Grace,83
1988,female,64,Tessa,84
1988,female,62,Tania,85
1988,female,62,Christine,86
1988,female,59,Rebekah,87
1988,female,59,Bridget,88
1988,female,56,Leah,89
1988,female,56,Amelia,90
1988,female,56,Brooke,91
1988,female,55,Mary,92
1988,female,55,Ashlee,93
1988,female,54,Andrea,94
1988,female,54,Alana,95
1988,female,53,Jane,96
1988,female,53,Georgina,97
1988,female,50,Krystal,98
1988,female,50,Jamie,99
1988,female,50,Josephine,100
2020,female,243,Isla,1
2020,female,222,Charlotte,2
2020,female,213,Amelia,3
2020,female,208,Olivia,4
2020,female,184,Willow,5
2020,female,177,Harper,6
2020,female,175,Ava,7
2020,female,175,Lily,8
2020,female,168,Sophie,9
2020,female,163,Ella,10
2020,female,162,Mia,11
2020,female,160,Isabella,12
2020,female,154,Mila,13
2020,female,153,Chloe,14
2020,female,148,Emily,15
2020,female,147,Lucy,16
2020,female,146,Grace,17
2020,female,146,Ruby,18
2020,female,132,Aria,19
2020,female,130,Hazel,20
2020,female,123,Zoe,21
2020,female,121,Ivy,22
2020,female,103,Olive,23
2020,female,101,Matilda,24
2020,female,101,Millie,25
2020,female,100,Scarlett,26
2020,female,99,Poppy,27
2020,female,95,Sophia,28
2020,female,93,Georgia,29
2020,female,93,Riley,30
2020,female,92,Evelyn,31
2020,female,91,Stella,32
2020,female,90,Frankie,33
2020,female,89,Florence,34
2020,female,88,Evie,35
2020,female,88,Mackenzie,36
2020,female,85,Freya,37
2020,female,85,Maia,38
2020,female,83,Ellie,39
2020,female,83,Thea,40
2020,female,81,Layla,41
2020,female,78,Luna,42
2020,female,77,Alice,43
2020,female,77,Aurora,44
2020,female,76,Emma,45
2020,female,74,Quinn,46
2020,female,73,Bella,47
2020,female,73,Indie,48
2020,female,73,Isabelle,49
2020,female,72,Zara,50
2020,female,71,Ayla,51
2020,female,71,Sadie,52
2020,female,70,Harriet,53
2020,female,70,Madison,54
2020,female,66,Sofia,55
2020,female,65,Eden,56
2020,female,65,Maddison,57
2020,female,64,Abigail,58
2020,female,62,Eva,59
2020,female,61,Penelope,60
2020,female,60,Billie,61
2020,female,60,Emilia,62
2020,female,59,Amaia,63
2020,female,59,Maeve,64
2020,female,59,Violet,65
2020,female,56,Harlow,66
2020,female,55,Piper,67
2020,female,54,Addison,68
2020,female,54,Eleanor,69
2020,female,53,Elizabeth,70
2020,female,53,Sienna,71
2020,female,52,Amber,72
2020,female,51,Elsie,73
2020,female,51,Hannah,74
2020,female,51,Leah,75
2020,female,49,Margot,76
2020,female,48,Charlie,77
2020,female,48,Holly,78
2020,female,48,Phoebe,79
2020,female,48,Rosie,80
2020,female,48,Summer,81
2020,female,46,Ada,82
2020,female,46,Heidi,83
2020,female,46,Kiara,84
2020,female,46,Zoey,85
2020,female,45,Molly,86
2020,female,45,Paige,87
2020,female,44,Daisy,88
2020,female,44,Eliza,89
2020,female,44,Isabel,90
2020,female,43,Maya,91
2020,female,43,Rose,92
2020,female,42,Athena,93
2020,female,42,Delilah,94
2020,female,42,Esther,95
2020,female,41,Annabelle,96
2020,female,41,Jasmine,97
2020,female,41,Lilly,98
2020,female,41,Maisie,99
2020,female,40,Iris,100
1954,male,1389,John,1
1954,male,1161,David,2
1954,male,1157,Peter,3
1954,male,853,Michael,4
1954,male,730,Robert,5
1954,male,687,Paul,6
1954,male,573,Stephen,7
1954,male,543,Kevin,8
1954,male,508,Christopher,9
1954,male,476,Brian,10
1954,male,442,William,11
1954,male,442,Ian,12
1954,male,423,Mark,13
1954,male,394,Richard,14
1954,male,381,Alan,15
1954,male,380,Bruce,16
1954,male,372,Murray,17
1954,male,366,Graeme,18
1954,male,336,Wayne,19
1954,male,323,James,20
1954,male,323,Gary,21
1954,male,317,Anthony,22
1954,male,302,Graham,23
1954,male,301,Philip,24
1954,male,290,Barry,25
1954,male,281,Colin,26
1954,male,249,Trevor,27
1954,male,248,Kenneth,28
1954,male,240,Ross,29
1954,male,234,Grant,30
1954,male,223,Geoffrey,31
1954,male,214,Raymond,32
1954,male,214,Keith,33
1954,male,209,Allan,34
1954,male,198,Donald,35
1954,male,196,Ronald,36
1954,male,191,Roger,37
1954,male,190,Steven,38
1954,male,190,Gregory,39
1954,male,181,Neil,40
1954,male,180,Andrew,41
1954,male,179,Warren,42
1954,male,177,Garry,43
1954,male,170,Russell,44
1954,male,168,Thomas,45
1954,male,165,Dennis,46
1954,male,160,Phillip,47
1954,male,152,Stuart,48
1954,male,151,Douglas,49
1954,male,148,George,50
1954,male,141,Robin,51
1954,male,141,Leslie,52
1954,male,140,Malcolm,53
1954,male,134,Gordon,54
1954,male,133,Edward,55
1954,male,132,Neville,56
1954,male,127,Terence,57
1954,male,120,Martin,58
1954,male,120,Charles,59
1954,male,117,Patrick,60
1954,male,113,Timothy,61
1954,male,108,Lindsay,62
1954,male,101,Noel,63
1954,male,100,Rex,64
1954,male,100,Kerry,65
1954,male,100,Joseph,66
1954,male,98,Brent,67
1954,male,98,Craig,68
1954,male,97,Jeffrey,69
1954,male,96,Gavin,70
1954,male,95,Rodney,71
1954,male,82,Nigel,72
1954,male,82,Alexander,73
1954,male,79,Bryan,74
1954,male,76,Owen,75
1954,male,75,Tony,76
1954,male,72,Eric,77
1954,male,71,Lawrence,78
1954,male,71,Glenn,79
1954,male,71,Arthur,80
1954,male,68,Bernard,81
1954,male,66,Denis,82
1954,male,65,Ivan,83
1954,male,63,Francis,84
1954,male,61,Mervyn,85
1954,male,61,Henry,86
1954,male,60,Gerard,87
1954,male,59,Norman,88
1954,male,59,Derek,89
1954,male,57,Desmond,90
1954,male,56,Simon,91
1954,male,52,Maurice,92
1954,male,52,Nicholas,93
1954,male,52,Lance,94
1954,male,52,Brett,95
1954,male,49,Daniel,96
1954,male,49,Frederick,97
1954,male,48,Roy,98
1954,male,47,Stewart,99
1954,male,47,Kelvin,100
1955,male,1384,John,1
1955,male,1244,Peter,2
1955,male,1177,David,3
1955,male,865,Michael,4
1955,male,729,Robert,5
1955,male,712,Paul,6
1955,male,681,Stephen,7
1955,male,562,Kevin,8
1955,male,547,Christopher,9
1955,male,492,Ian,10
1955,male,452,Mark,11
1955,male,433,Richard,12
1955,male,426,William,13
1955,male,387,Brian,14
1955,male,383,Bruce,15
1955,male,372,Murray,16
1955,male,371,Alan,17
1955,male,368,Anthony,18
1955,male,364,Wayne,19
1955,male,351,James,20
1955,male,350,Graeme,21
1955,male,336,Gary,22
1955,male,316,Graham,23
1955,male,290,Barry,24
1955,male,274,Colin,25
1955,male,265,Ross,26
1955,male,264,Geoffrey,27
1955,male,252,Raymond,28
1955,male,249,Kenneth,29
1955,male,246,Philip,30
1955,male,241,Trevor,31
1955,male,227,Neil,32
1955,male,220,Grant,33
1955,male,212,Donald,34
1955,male,208,Gregory,35
1955,male,200,Steven,36
1955,male,199,Allan,37
1955,male,196,Garry,38
1955,male,194,Roger,39
1955,male,192,Andrew,40
1955,male,182,Keith,41
1955,male,168,Ronald,42
1955,male,161,Warren,43
1955,male,153,Thomas,44
1955,male,153,Russell,45
1955,male,151,Dennis,46
1955,male,145,Stuart,47
1955,male,141,Timothy,48
1955,male,139,Malcolm,49
1955,male,132,Douglas,50
1955,male,131,Edward,51
1955,male,128,Phillip,52
1955,male,127,Robin,53
1955,male,124,Martin,54
1955,male,122,Gavin,55
1955,male,121,Patrick,56
1955,male,118,Gordon,57
1955,male,118,Leslie,58
1955,male,116,Terence,59
1955,male,116,Charles,60
1955,male,113,George,61
1955,male,110,Craig,62
1955,male,108,Lindsay,63
1955,male,99,Jeffrey,64
1955,male,98,Bryan,65
1955,male,96,Joseph,66
1955,male,95,Glenn,67
1955,male,94,Rex,68
1955,male,92,Kerry,69
1955,male,91,Noel,70
1955,male,91,Neville,71
1955,male,88,Nigel,72
1955,male,87,Tony,73
1955,male,82,Alexander,74
1955,male,82,Brent,75
1955,male,82,Arthur,76
1955,male,75,Rodney,77
1955,male,69,Simon,78
1955,male,67,Maurice,79
1955,male,63,Lance,80
1955,male,62,Eric,81
1955,male,61,Francis,82
1955,male,59,Bernard,83
1955,male,58,Stewart,84
1955,male,58,Owen,85
1955,male,56,Gerard,86
1955,male,55,Nicholas,87
1955,male,53,Roy,88
1955,male,53,Derek,89
1955,male,52,Gerald,90
1955,male,50,Hugh,91
1955,male,48,Warwick,92
1955,male,48,Norman,93
1955,male,48,Mervyn,94
1955,male,48,Desmond,95
1955,male,48,Brett,96
1955,male,47,Lawrence,97
1955,male,46,Shane,98
1955,male,46,Lloyd,99
1955,male,46,Frank,100
1956,male,1450,Peter,1
1956,male,1277,John,2
1956,male,1199,David,3
1956,male,866,Michael,4
1956,male,728,Paul,5
1956,male,720,Stephen,6
1956,male,695,Robert,7
1956,male,600,Kevin,8
1956,male,573,Mark,9
1956,male,523,Christopher,10
1956,male,452,Ian,11
1956,male,438,Richard,12
1956,male,429,Brian,13
1956,male,428,William,14
1956,male,396,Wayne,15
1956,male,395,Bruce,16
1956,male,382,Anthony,17
1956,male,354,James,18
1956,male,349,Gary,19
1956,male,336,Graeme,20
1956,male,329,Alan,21
1956,male,312,Murray,22
1956,male,292,Graham,23
1956,male,259,Grant,24
1956,male,256,Colin,25
1956,male,256,Barry,26
1956,male,244,Geoffrey,27
1956,male,240,Andrew,28
1956,male,237,Kenneth,29
1956,male,236,Neil,30
1956,male,236,Gregory,31
1956,male,235,Philip,32
1956,male,232,Ross,33
1956,male,216,Steven,34
1956,male,207,Allan,35
1956,male,200,Donald,36
1956,male,196,Trevor,37
1956,male,187,Raymond,38
1956,male,175,Stuart,39
1956,male,170,Keith,40
1956,male,169,Roger,41
1956,male,167,Garry,42
1956,male,165,Russell,43
1956,male,158,Thomas,44
1956,male,157,Malcolm,45
1956,male,150,Patrick,46
1956,male,149,Phillip,47
1956,male,145,Jeffrey,48
1956,male,144,Douglas,49
1956,male,141,Martin,50
1956,male,136,Gordon,51
1956,male,135,Warren,52
1956,male,134,George,53
1956,male,132,Ronald,54
1956,male,129,Craig,55
1956,male,126,Robin,56
1956,male,124,Timothy,57
1956,male,122,Leslie,58
1956,male,116,Gavin,59
1956,male,116,Dennis,60
1956,male,116,Charles,61
1956,male,113,Simon,62
1956,male,113,Neville,63
1956,male,112,Brent,64
1956,male,109,Edward,65
1956,male,102,Terence,66
1956,male,96,Nigel,67
1956,male,95,Bryan,68
1956,male,93,Joseph,69
1956,male,93,Lindsay,70
1956,male,92,Kerry,71
1956,male,91,Tony,72
1956,male,88,Rex,73
1956,male,86,Glenn,74
1956,male,82,Rodney,75
1956,male,80,Noel,76
1956,male,75,Alexander,77
1956,male,71,Eric,78
1956,male,66,Derek,79
1956,male,62,Norman,80
1956,male,62,Lance,81
1956,male,61,Maurice,82
1956,male,60,Shane,83
1956,male,60,Gerard,84
1956,male,58,Daniel,85
1956,male,58,Desmond,86
1956,male,56,Nicholas,87
1956,male,55,Ivan,88
1956,male,55,Bernard,89
1956,male,54,Terry,90
1956,male,54,Stewart,91
1956,male,54,Arthur,92
1956,male,53,Kelvin,93
1956,male,52,Francis,94
1956,male,50,Dean,95
1956,male,48,Lawrence,96
1956,male,48,Alistair,97
1956,male,48,Brett,98
1956,male,47,Leonard,99
1956,male,45,Owen,100
1957,male,1431,Peter,1
1957,male,1250,John,2
1957,male,1168,David,3
1957,male,938,Michael,4
1957,male,776,Paul,5
1957,male,760,Stephen,6
1957,male,720,Robert,7
1957,male,642,Mark,8
1957,male,625,Christopher,9
1957,male,532,Kevin,10
1957,male,481,Richard,11
1957,male,464,Ian,12
1957,male,453,Brian,13
1957,male,452,Anthony,14
1957,male,405,William,15
1957,male,391,Bruce,16
1957,male,369,Wayne,17
1957,male,363,Murray,18
1957,male,363,Gary,19
1957,male,356,James,20
1957,male,346,Alan,21
1957,male,322,Graeme,22
1957,male,290,Grant,23
1957,male,289,Barry,24
1957,male,273,Ross,25
1957,male,273,Graham,26
1957,male,272,Geoffrey,27
1957,male,268,Philip,28
1957,male,267,Colin,29
1957,male,254,Gregory,30
1957,male,243,Trevor,31
1957,male,233,Kenneth,32
1957,male,225,Andrew,33
1957,male,218,Neil,34
1957,male,216,Allan,35
1957,male,215,Steven,36
1957,male,202,Donald,37
1957,male,197,Garry,38
1957,male,196,Keith,39
1957,male,189,Raymond,40
1957,male,179,Thomas,41
1957,male,176,Stuart,42
1957,male,173,Phillip,43
1957,male,164,Roger,44
1957,male,159,Timothy,45
1957,male,157,Martin,46
1957,male,154,Ronald,47
1957,male,153,Warren,48
1957,male,153,Russell,49
1957,male,150,Patrick,50
1957,male,142,Craig,51
1957,male,136,Brent,52
1957,male,135,Douglas,53
1957,male,132,Malcolm,54
1957,male,130,Robin,55
1957,male,129,Simon,56
1957,male,125,Jeffrey,57
1957,male,124,Lindsay,58
1957,male,120,Nigel,59
1957,male,119,Gordon,60
1957,male,113,George,61
1957,male,111,Gavin,62
1957,male,111,Dennis,63
1957,male,109,Bryan,64
1957,male,106,Tony,65
1957,male,105,Charles,66
1957,male,104,Neville,67
1957,male,104,Edward,68
1957,male,98,Leslie,69
1957,male,96,Glenn,70
1957,male,95,Kerry,71
1957,male,93,Brett,72
1957,male,91,Joseph,73
1957,male,90,Rodney,74
1957,male,88,Terence,75
1957,male,86,Nicholas,76
1957,male,86,Lance,77
1957,male,82,Eric,78
1957,male,81,Bernard,79
1957,male,80,Rex,80
1957,male,80,Noel,81
1957,male,75,Daniel,82
1957,male,70,Owen,83
1957,male,69,Alexander,84
1957,male,69,Dean,85
1957,male,68,Warwick,86
1957,male,68,Derek,87
1957,male,67,Maurice,88
1957,male,63,Terry,89
1957,male,63,Gerard,90
1957,male,57,Shane,91
1957,male,57,Jonathan,92
1957,male,57,Darryl,93
1957,male,56,Francis,94
1957,male,53,Mervyn,95
1957,male,52,Norman,96
1957,male,52,Gerald,97
1957,male,51,Hugh,98
1957,male,51,Allen,99
1957,male,50,Stewart,100
1989,male,735,Michael,1
1989,male,701,Daniel,2
1989,male,672,Matthew,3
1989,male,637,Joshua,4
1989,male,609,James,5
1989,male,574,Samuel,6
1989,male,485,David,7
1989,male,466,Christopher,8
1989,male,455,Benjamin,9
1989,male,444,Andrew,10
1989,male,415,Thomas,11
1989,male,397,Nicholas,12
1989,male,339,Jason,13
1989,male,282,Timothy,14
1989,male,281,Robert,15
1989,male,270,Scott,16
1989,male,269,William,17
1989,male,261,Richard,18
1989,male,256,Adam,19
1989,male,253,Cameron,20
1989,male,249,Aaron,21
1989,male,248,Joseph,22
1989,male,242,Ryan,23
1989,male,242,John,24
1989,male,229,Jesse,25
1989,male,209,Mark,26
1989,male,207,Luke,27
1989,male,202,Simon,28
1989,male,202,Nathan,29
1989,male,200,Jonathan,30
1989,male,198,Shane,31
1989,male,198,Jacob,32
1989,male,197,Anthony,33
1989,male,194,Alexander,34
1989,male,191,Paul,35
1989,male,189,Peter,36
1989,male,175,Hayden,37
1989,male,171,Jordan,38
1989,male,167,Hamish,39
1989,male,161,Steven,40
1989,male,160,Sean,41
1989,male,149,Shaun,42
1989,male,148,Jamie,43
1989,male,147,Bradley,44
1989,male,138,Jeremy,45
1989,male,128,Dylan,46
1989,male,122,Stephen,47
1989,male,122,Kyle,48
1989,male,120,Mathew,49
1989,male,108,Jared,50
1989,male,107,Craig,51
1989,male,102,Patrick,52
1989,male,102,Ashley,53
1989,male,101,Liam,54
1989,male,101,Corey,55
1989,male,100,Logan,56
1989,male,100,Karl,57
1989,male,98,Troy,58
1989,male,94,Ben,59
1989,male,91,Joel,60
1989,male,90,Sam,61
1989,male,90,George,62
1989,male,87,Blair,63
1989,male,86,Kieran,64
1989,male,84,Tony,65
1989,male,83,Vincent,66
1989,male,83,Phillip,67
1989,male,80,Caleb,68
1989,male,80,Edward,69
1989,male,77,Kurt,70
1989,male,75,Isaac,71
1989,male,75,Kane,72
1989,male,74,Kevin,73
1989,male,74,Justin,74
1989,male,71,Harley,75
1989,male,68,Philip,76
1989,male,68,Callum,77
1989,male,67,Mitchell,78
1989,male,67,Charles,79
1989,male,66,Shannon,80
1989,male,66,Lance,81
1989,male,66,Alex,82
1989,male,66,Cody,83
1989,male,65,Tyson,84
1989,male,65,Zane,85
1989,male,65,Ricky,86
1989,male,65,Jack,87
1989,male,65,Brett,88
1989,male,64,Zachary,89
1989,male,64,Rhys,90
1989,male,62,Trent,91
1989,male,61,Oliver,92
1989,male,61,Gareth,93
1989,male,61,Dean,94
1989,male,58,Brendan,95
1989,male,58,Carl,96
1989,male,57,Jonathon,97
1989,male,57,Brendon,98
1989,male,56,Raymond,99
1989,male,56,Rory,100
1973,male,920,Michael,1
1973,male,787,Jason,2
1973,male,733,Andrew,3
1973,male,710,David,4
1973,male,706,Mark,5
1973,male,682,Paul,6
1973,male,654,Craig,7
1973,male,612,Matthew,8
1973,male,545,Christopher,9
1973,male,529,Richard,10
1973,male,521,Aaron,11
1973,male,452,Robert,12
1973,male,432,Stephen,13
1973,male,423,John,14
1973,male,394,James,15
1973,male,384,Simon,16
1973,male,380,Daniel,17
1973,male,371,Shane,18
